HH-pol,HV-pol,SM1 (%),Crop Name,label
-10.64891,-19.29061,50.0,Paddy,Very High
-7.44602,-16.4558,50.0,Fallow,Very High
-8.14946,-16.14591,50.0,Fallow,Very High
-6.46182,-12.91716,50.0,Paddy,Very High
-6.03111,-11.10997,50.0,Fallow,Very High
-5.85072,-14.84299,50.0,Paddy,Very High
-5.11516,-17.07899,50.0,Paddy,Very High
-4.96478,-18.41567,50.0,Paddy,Very High
-7.08253,-15.22239,50.0,Maize,Very High
-5.36108,-16.76704,50.0,Paddy,Very High
-7.99455,-17.34941,50.0,Paddy,Very High
-10.41402,-17.49928,50.0,Paddy,Very High
-7.89217,-19.07603,50.0,Paddy,Very High
-9.87716,-18.11213,50.0,Paddy,Very High
-8.59158,-16.91982,50.0,Paddy,Very High
-9.08169,-16.02579,50.0,Paddy,Very High
-10.12877,-17.80179,50.0,Paddy,Very High
-10.91351,-18.78614,50.0,Paddy,Very High
-8.08876,-18.46931,50.0,Paddy,Very High
-11.86417,-19.11838,50.0,Paddy,Very High
-6.81427,-13.71889,50.0,Paddy,Very High
-4.31083,-16.65021,50.0,Paddy,Very High
-8.08926,-15.20638,50.0,Paddy,Very High
-9.28788,-14.40607,50.0,Paddy,Very High
-6.78889,-13.31052,50.0,Paddy,Very High
-5.89757,-17.05357,50.0,Paddy,Very High
-8.86167,-17.08705,50.0,Paddy,Very High
-9.62466,-15.83641,50.0,Paddy,Very High
-4.70811,-16.42963,50.0,Paddy,Very High
-8.19082,-17.57855,50.0,Paddy,Very High
-7.8609,-17.79615,50.0,Paddy,Very High
-8.841,-16.81163,50.0,Paddy,Very High
-7.55356,-16.96851,50.0,Paddy,Very High
-7.59393,-12.4722,50.0,Paddy,Very High
-7.77534,-16.62506,50.0,Paddy,Very High
-5.85646,-15.16433,50.0,Paddy,Very High
-8.75167,-20.04233,9.7,Fallow,Low
-7.88847,-18.32172,10.4,Fallow,Medium
-8.95861,-15.92288,5.2,Fallow,Low
-10.87651,-15.28825,4.1,Lemon,Low
-9.52169,-16.85548,6.1,Fallow,Low
-9.8145,-19.45311,5.8,Fallow,Low
-10.39702,-17.55064,5.5,Fallow,Low
-10.18284,-22.81129,9.2,Fallow,Low
-10.99269,-23.15112,9.6,Fallow,Low
-10.10719,-18.3406,7.53333333333333,Fallow,Low
-9.65309,-17.37448,34.6,Fallow,High
-10.97483,-16.90063,10.7,Fallow,Medium
-11.6078,-19.98338,9.8,Fallow,Low
-9.77517,-18.1746,6.9,Fallow,Low
-8.41147,-18.483,7.7,Fallow,Low
-11.97212,-17.83651,19.6,Fallow,Medium
-9.41811,-19.71903,16.0,Fallow,Medium
-8.59728,-19.85984,7.3,Fallow,Low
-12.58677,-18.91842,14.0,Fallow,Medium
-12.85868,-19.99165,13.7,Fallow,Medium
-12.31109,-21.89246,16.2,Fallow,Medium
-13.62385,-21.52762,8.0,Fallow,Low
-13.74084,-22.7705,12.2,Fallow,Medium
-13.59322,-18.80383,13.2,Fallow,Medium
-15.22923,-22.94854,10.6666666666667,Fallow,Medium
-9.44828,-25.04205,6.9,Fallow,Low
-9.57694,-23.17151,8.6,Fallow,Low
-9.21723,-20.39445,7.2,Fallow,Low
-12.59125,-16.96567,7.7,Fallow,Low
-10.18117,-20.9932,11.2333333333333,Fallow,Medium
-10.38181,-17.41077,10.1,Fallow,Medium
-11.80694,-19.52592,6.4,Fallow,Low
-10.18847,-19.65122,11.2,Fallow,Medium
-9.41803,-16.72277,15.7,Fallow,Medium
-8.98686,-17.29327,15.3,Fallow,Medium
-9.30996,-17.14248,5.0,Fallow,Low
-9.42317,-19.25129,5.9,Fallow,Low
-9.45326,-18.39343,20.0,Fallow,Medium
-9.28089,-21.33977,11.8,Fallow,Medium
-9.54327,-19.91577,4.9,Fallow,Low
-12.11064,-20.45641,6.8,Fallow,Low
-15.53682,-21.05001,16.6,Fallow,Medium
-11.61576,-21.58603,6.1,Fallow,Low
-8.89365,-21.79734,17.3,Fallow,Medium
-11.99471,-23.22269,8.6,Fallow,Low
-10.89032,-17.51351,7.0,Fallow,Low
-9.70897,-17.81876,14.0,Fallow,Medium
-8.41373,-16.42175,6.7,Fallow,Low
-9.19015,-15.17505,18.9,Sorgham,Medium
-7.80338,-14.79385,17.6666666666667,Fallow,Medium
-12.56446,-18.0945,18.7,Fallow,Medium
-11.50382,-19.32718,1.9,Fallow,Low
-10.02985,-18.76278,10.8,Fallow,Medium
-8.64443,-17.56579,12.2,Fallow,Medium
-11.78483,-20.32286,17.8333333333333,Fallow,Medium
-10.38057,-17.18002,2.5,Fallow,Low
-7.74767,-17.3354,13.3,Daicha,Medium
-10.6776,-18.39251,23.8,Perl Millet,Medium
-11.34068,-17.14855,7.6,Sorgham,Low
-10.69008,-17.57871,14.3666666666667,Fallow,Medium
-10.82769,-16.90328,9.9,Fallow,Medium
-11.50436,-22.52911,4.1,Fallow,Low
-10.77752,-19.32941,12.2,Fallow,Medium
-10.36668,-17.96761,10.8,Fallow,Medium
-10.85203,-19.84579,12.1,Fallow,Medium
-8.10691,-19.94818,7.2,Fallow,Low
-8.74876,-15.05695,8.2,Fallow,Low
-9.93796,-17.86724,9.3,Fallow,Low
-7.42865,-19.09358,7.9,Fallow,Low
-7.70791,-21.49668,7.16666666666667,Fallow,Low
-13.20701,-19.03237,4.2,Fallow,Low
-9.20496,-20.12355,7.9,Fallow,Low
-10.50211,-18.76133,8.5,Fallow,Low
-10.10096,-16.46849,11.6,Grass,Medium
-9.53424,-18.13884,6.16666666666667,Fallow,Low
-10.79432,-15.26845,9.4,Fallow,Low
-13.36108,-19.72846,9.0,Fallow,Low
-10.31949,-19.85425,8.9,Fallow,Low
-10.18298,-20.84249,8.0,Fallow,Low
-11.52782,-21.35908,10.2666666666667,Fallow,Medium
-10.20336,-20.34521,17.0,Fallow,Medium
-9.4883,-17.03998,12.6,Fallow,Medium
-10.39453,-18.05887,12.3,Fallow,Medium
-6.27258,-15.91435,15.1,Fallow,Medium
-8.62791,-18.28749,15.0,Fallow,Medium
-10.17428,-14.27367,12.2,Fallow,Medium
-10.56804,-16.39146,11.6,Fallow,Medium
-11.38705,-16.69281,5.6,Fallow,Low
-12.2741,-17.28515,7.8,Fallow,Low
-11.1501,-15.37503,8.23333333333333,Fallow,Low
-11.73644,-16.37426,15.2,Fallow,Medium
-10.54612,-18.62246,12.4,Fallow,Medium
-9.80616,-14.96033,7.7,Fallow,Low
-9.16587,-15.00299,9.5,Fallow,Low
-10.91952,-15.5,6.63333333333333,Fallow,Low
-9.83166,-14.31546,7.2,Perl Millet,Low
-9.87741,-15.70153,4.9,Fallow,Low
-11.17136,-16.40434,7.9,Fallow,Low
-9.97767,-15.5812,12.1,Fallow,Medium
-9.86707,-15.23647,6.0,Fallow,Low
-9.61099,-14.96192,10.8,Fallow,Medium
-9.62763,-18.43609,19.6,Fallow,Medium
-7.31651,-15.9533,15.7,Fallow,Medium
-7.61589,-14.17122,8.2,Fallow,Low
-7.09657,-16.1768,13.5666666666667,Fallow,Medium
-12.33498,-24.58123,12.7,Fallow,Medium
-9.73114,-21.08175,20.2,Fallow,Medium
-8.20695,-18.81511,16.7,Fallow,Medium
-9.98537,-17.50659,9.2,Sorgham,Low
-10.59445,-18.65784,8.5,Fallow,Low
-12.04304,-19.67943,7.6,Fallow,Low
-9.47499,-14.98226,8.3,Fallow,Low
-12.21479,-19.77901,8.5,Fallow,Low
-12.27678,-18.16585,9.2,Fallow,Low
-11.22443,-16.48661,11.2,Fallow,Medium
-7.89579,-16.35892,10.9,Fallow,Medium
-11.74064,-18.03709,6.0,Fallow,Low
-8.45022,-17.0766,8.1,Fallow,Low
-10.9477,-19.84472,10.5,Fallow,Medium
-8.6939,-19.25369,12.0333333333333,Fallow,Medium
-6.21615,-18.96612,12.3,Fallow,Medium
-6.22735,-18.98402,15.2,Grass,Medium
-8.39722,-13.33041,11.2,Fallow,Medium
-13.14762,-20.49343,10.3,Fallow,Medium
-12.38428,-16.72157,10.7,Fallow,Medium
-11.76401,-21.85814,8.0,Fallow,Low
-13.55689,-19.07093,41.4,Fallow,Very High
-11.34468,-19.20011,16.0,Fallow,Medium
-9.34341,-18.39952,4.3,Fallow,Low
-12.30669,-19.03016,9.26666666666667,Fallow,Low
-7.5322,-20.04083,8.6,Fallow,Low
-7.51516,-19.31573,12.6,Fallow,Medium
-11.06163,-19.10139,9.0,Fallow,Low
-7.03863,-16.74148,12.0,Fallow,Medium
-9.4104,-18.74423,6.4,Fallow,Low
-12.35404,-17.95942,6.7,Fallow,Low
-10.38789,-16.97541,9.1,Fallow,Low
-9.90663,-14.85658,7.4,Fallow,Low
-10.76328,-20.07481,8.0,Fallow,Low
-10.26432,-18.20491,10.5333333333333,Fallow,Medium
-11.63208,-19.13504,50.0,Paddy,Very High
-7.477,-19.98791,50.0,Fallow,Very High
-13.20762,-21.35461,50.0,Datura,Very High
-9.47201,-15.76556,35.8,Orchad,High
-12.34921,-20.20293,50.0,Fallow,Very High
-11.32858,-21.18744,50.0,Paddy,Very High
-9.27894,-17.13297,50.0,Paddy,Very High
-14.77365,-17.07638,50.0,Paddy,Very High
-11.6646,-17.53626,50.0,Paddy,Very High
-11.40778,-15.65331,50.0,Paddy,Very High
-11.5542,-15.91576,50.0,Paddy,Very High
-10.08229,-16.51433,50.0,Paddy,Very High
-7.27064,-20.41187,50.0,Paddy,Very High
-14.21257,-19.68856,50.0,Paddy,Very High
-13.52241,-20.19132,50.0,Paddy,Very High
-13.83502,-18.17409,50.0,Paddy,Very High
-11.35732,-18.35565,50.0,Paddy,Very High
-9.63189,-18.88954,50.0,Paddy,Very High
-12.27829,-17.21141,50.0,Paddy,Very High
-13.815,-20.77197,50.0,Paddy,Very High
-18.72791,-19.63501,50.0,Paddy,Very High
-9.47416,-17.93549,50.0,Paddy,Very High
-11.98516,-17.95547,50.0,Paddy,Very High
-13.14861,-19.43374,50.0,Paddy,Very High
-12.74665,-15.36537,50.0,Paddy,Very High
-10.35604,-18.85646,50.0,Paddy,Very High
-12.89556,-21.39833,50.0,Paddy,Very High
-10.03465,-17.41102,50.0,Paddy,Very High
-13.48972,-21.25139,50.0,Paddy,Very High
-11.92171,-21.65186,50.0,Paddy,Very High
-8.09111,-17.49976,50.0,Paddy,Very High
-12.20439,-19.92429,50.0,Paddy,Very High
-13.74959,-22.97002,50.0,Paddy,Very High
-8.66876,-13.92964,50.0,Paddy,Very High
-8.49845,-19.78299,50.0,Paddy,Very High
-7.16506,-15.07122,50.0,Paddy,Very High
-14.30764,-22.61759,50.0,Paddy,Very High
-7.52522,-16.69837,50.0,Paddy,Very High
-13.80688,-21.65436,50.0,Paddy,Very High
-10.5654,-18.10289,50.0,Paddy,Very High
-8.37801,-14.13915,50.0,Paddy,Very High
-10.41408,-17.48164,50.0,Paddy,Very High
-12.62679,-18.18218,50.0,Paddy,Very High
-13.31245,-16.91117,50.0,Paddy,Very High
-10.79926,-17.28508,50.0,Paddy,Very High
-13.30139,-15.98742,50.0,Paddy,Very High
-14.68729,-18.86141,50.0,Paddy,Very High
-11.75084,-19.01848,50.0,Fallow,Very High
-11.93726,-15.52232,50.0,Fallow,Very High
-9.4634,-17.46929,50.0,Fallow,Very High
-5.8258,-18.29769,50.0,Fallow&Grass,Very High
-5.7182,-11.99126,25.3,Fodder,High
-10.14644,-14.36296,25.3,Fodder,High
-9.47941,-15.39027,27.5,Fallow,High
-8.03641,-15.43463,26.3,Fallow,High
-7.14403,-15.03636,27.5666666666667,Fallow,High
-6.25212,-15.09396,34.7,Fallow,High
-9.00991,-17.9343,31.3,Fallow,High
-5.94422,-17.2665,50.0,Paddy,Very High
-9.58295,-14.89517,32.9,Fallow,High
-7.06113,-17.556,31.5666666666667,Fallow,High
-8.95991,-16.53004,34.7,Fallow,High
-10.81927,-19.03362,50.0,Fallow,Very High
-13.22864,-19.20762,50.0,Paddy,Very High
-11.44948,-15.72419,33.0,Fallow,High
-11.17062,-17.35074,30.1,Fallow,High
-10.66913,-15.41248,31.1,Perl Millet,High
-11.16298,-18.75138,34.2,Fallow,High
-7.09677,-15.65159,50.0,Paddy,Very High
-9.49694,-13.72372,34.0,Fallow,High
-10.66877,-14.77799,32.6666666666667,Fallow,High
-9.84711,-15.20605,34.5,Fallow,High
-9.54299,-15.12893,37.4,Fallow,High
-8.35767,-13.17792,39.1,Fallow,High
-6.75233,-15.69607,50.0,Paddy,Very High
-8.62394,-15.25852,39.6333333333333,Fallow,High
-8.51324,-17.9517,50.0,Paddy,Very High
-9.50809,-18.53774,50.0,Paddy,Very High
-12.59817,-17.09318,50.0,Paddy,Very High
-5.99896,-13.45538,39.0,Perl Millet,High
-8.77496,-14.64936,50.0,Paddy,Very High
-9.07335,-15.79526,50.0,Paddy,Very High
-8.90978,-17.20812,50.0,Paddy,Very High
-10.54871,-16.1458,50.0,Paddy,Very High
-11.05708,-17.76833,50.0,Paddy,Very High
-13.29288,-17.30543,50.0,Paddy,Very High
-11.06515,-19.00605,50.0,Paddy,Very High
-11.07727,-19.07749,50.0,Paddy,Very High
-14.27776,-19.54084,50.0,Paddy,Very High
-11.68037,-19.94098,50.0,Paddy,Very High
-11.42127,-17.64969,50.0,Paddy,Very High
-10.7969,-20.64874,50.0,Paddy,Very High
-10.62233,-18.83365,50.0,Paddy,Very High
-11.55034,-20.63096,50.0,Paddy,Very High
-12.30328,-18.88917,50.0,Paddy,Very High
-11.39358,-19.07968,50.0,Paddy,Very High
-8.54776,-18.05064,50.0,Paddy,Very High
-10.20583,-18.26329,50.0,Paddy,Very High
-9.02506,-19.11093,50.0,Paddy,Very High
-11.8568,-19.63762,50.0,Paddy,Very High
-9.80548,-19.72249,50.0,Paddy,Very High
-7.75421,-13.99684,50.0,Paddy,Very High
-9.72525,-17.22347,50.0,Paddy,Very High
-7.03806,-17.00446,45.0,Green Manary,Very High
-8.21429,-15.87043,50.0,Paddy,Very High
-7.45846,-16.64296,40.5333333333333,Green Manary,High
-5.49065,-17.9882,50.0,Paddy,Very High
-10.19415,-20.11052,50.0,Paddy,Very High
-11.80394,-19.46377,50.0,Paddy,Very High
-10.8503,-20.06518,50.0,Paddy,Very High
